Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","95.3830360313","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","102.6729282957","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","108.9107889573","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","100.4906095677","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","90.0211440501","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","94.3750798866","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","92.9160070291","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","85.9907227886","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","86.9165018461","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","86.5664021326","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","106.0992093416","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","101.663847102","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","92.2369435564","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","101.2383869827","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","113.4804986908","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","112.2811410162","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","103.9303504725","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","106.2384746176","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","106.8966157027","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","114.1145619679","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","119.6979207448","Fc","Calculated data"
"PI","Producer Price Indices - Annual","200","Singapore","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2015","2015","","112.5587888233","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1993","1993","","72.7282476323","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","79.520012434","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","81.7670531852","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","84.1438050585","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","86.5215758348","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","86.8696461951","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","85.5404477838","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","91.7330844621","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","96.8128749374","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","100.010513367","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","99.6832869715","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","103.036763406","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","97.7791353077","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","99.1841012863","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","115.7361889458","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","117.9262894684","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","84.9636359293","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","100.3676220214","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","118.4110735837","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","124.9345801545","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","114.4469032094","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","106.0279843234","Fc","Calculated data"
"PI","Producer Price Indices - Annual","199","Slovakia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2015","2015","","103.3467760502","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1992","1992","","40.9747464382","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1993","1993","","49.3274914965","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","58.4991224041","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","65.2635449467","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","75.6845114253","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","80.0749978313","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","79.7832879105","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","83.2787874058","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","87.8142661496","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","93.9515112706","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","98.4294095894","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","108.4925870591","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","97.8151463998","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","95.4689938841","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","106.7158597161","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","125.2056997513","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","139.977016902","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","110.9410616757","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","117.4908928999","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","125.4523604805","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","135.0225067805","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","148.7933396983","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","133.7228851012","Fc","Calculated data"
"PI","Producer Price Indices - Annual","198","Slovenia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2015","2015","","127.0095129912","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1991","1991","","36.0227831657","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1992","1992","","45.2869737372","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1993","1993","","46.5732543406","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","50.0520130437","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","58.2771194216","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","60.9284426671","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","65.5891092453","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","73.1911866572","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","73.8225342972","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","70.1002745265","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","90.5092609252","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","104.1744174769","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","102.1895140471","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","100.7166169705","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","94.0239891032","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","105.2593939262","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","137.383846861","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","158.8993770572","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","161.0431172398","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","161.1901078118","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","180.7413135089","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","203.338945547","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","222.7836026825","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","244.0091171936","Fc","Calculated data"
"PI","Producer Price Indices - Annual","202","South Africa","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2015","2015","","261.4146912621","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1991","1991","","73.9490875368","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1992","1992","","69.1211145752","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1993","1993","","75.5286567082","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","90.1225069052","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","95.5914231681","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","90.5952872883","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","91.6455529623","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","94.8226091635","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","91.7393208558","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","94.843108111","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","95.2523896473","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","94.4710578933","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","102.6308538229","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","96.7556169328","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","100.87259808","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","102.3676955043","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","115.0301358813","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","114.6082748916","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","100.8750235114","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","113.0518775954","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","103.5899371527","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","111.4998448154","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","112.997191566","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","111.7473292902","Fc","Calculated data"
"PI","Producer Price Indices - Annual","203","Spain","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2015","2015","","114.6348413529","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1991","1991","","45.8528700798","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1992","1992","","50.2078787607","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1993","1993","","53.6412784453","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","55.4006714654","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","57.1329489936","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","67.6026188344","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","74.2910427878","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","82.4133632532","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","72.2423261959","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","70.5888588324","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","74.6040857825","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","86.6473301644","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","83.1355125715","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","91.0789136345","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","102.9026535925","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","106.018432773","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","129.1376331165","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","182.2623023759","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","174.6976653061","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","190.1685260429","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","201.9744687655","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","202.0907059085","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","229.4466667008","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","247.0721048924","Fc","Calculated data"
"PI","Producer Price Indices - Annual","38","Sri Lanka","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2015","2015","","280.0143554147","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1991","1991","","0.8781274283","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1992","1992","","1.9166752289","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1993","1993","","2.440095384","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","8.6351949175","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","12.8929566234","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","31.6728996664","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","53.4859165368","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","61.8086542453","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","67.0783897713","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","95.0050661089","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","94.1848373301","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","78.5381029256","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","95.8333192894","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","97.9017452689","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","107.7925918611","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","94.30566287","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","119.5126217934","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","143.471353019","Fc","Calculated data"
